batch,file,shellnoun,path,title,url,par_index,sent_index,sentence,is_antecedent,is_sn_sent
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,3,1,""" It ' s money well earned and hard earned, "" he said in an interview yesterday.",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,3,2,"""",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,3,3,There were five solid days of rain and we had to pick that garbage up.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,3,4,I know of three or four guys that got AIDS for picking up hypdermic needles.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,3,5,""" Started as a Street Cleaner",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,4,0,The battle over two-person trucks was perhaps Mr. Ostrowski ' s most controversial.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,4,1,Until the early 1980 ' s three workers were required on each truck.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,4,2,"The agreement to reduce the number, fashioned with Norman Steisel, then the sanitation commissioner, ended up reducing the cost of garbage collection to the city by 25 percent, in exchange for the productivity bonuses.",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,5,0,Mr. Ostrowski said he was choosing to retire while his health was still good.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,6,0,""" I don ' t want to go out as a sick person, "" he said. """,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,6,1,"I can still go out to an affair with my wife and dance, and I can still throw a ball. """,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,7,0,"Mr. Ostrowski has endorsed his vice president, Peter Scarlatos, as his successor.",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,7,1,The election is to be held in October.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,8,0,Mr. Ostrowski is only the second person to lead the Uniformed Sanitationmen ' s Association in its more than 50-year history.,False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,8,1,"The son of a Pennsylvania coal miner who died from a mine-related illness, Mr. Ostrowski played first base for an upstate New York minor league team before joining the Department of Sanitation in 1950 as a street cleaner in Brooklyn.",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,9,0,"In 1965, he became the recording secretary of the union, which is Local 831 of the International Brotherhood of Teamsters, and in 1972 he was elected secretary-treasurer.",False,False
6,7,fact,1992/08/19/0551246.xml,14-Year President Of Sanitation Union Says He's Retiring,http://query.nytimes.com/gst/fullpage.html?res=9e0ce1dd1f3af93aa2575bc0a964958260,9,1,An ailing Mr. DeLury appointed him as his successor in 1978 and the following year he won a formal election to the presidency.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,0,0,The Israeli authorities released a leading Palestinian nationalist from jail on bond today as they continued investigating charges that he helped organize potentially violent activities in the Arab uprising.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,1,0,"The nationalist, Faisal al-Husseini, was arrested on Friday.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,1,1,"Since the uprising began in December 1987, few if any Palestinians arrested on suspicion of involvement with violence have been let out on bond.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,2,0,"But the arrest of Mr. Husseini, widely considered to be the most senior Palestine Liberation Organization figure in the Israeli-occupied territories, brought especially strong criticism from the United States and other nations.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,3,0,"Mr. Husseini, who is 49 years old, said he had not been mistreated in prison and repeated that he believed his arrest "" wasn ' t for any violations of the law, but it was a political move. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,4,0,Calls for His Arrest,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,5,0,Leading right-wing politicians had been calling for his arrest since he was last released from prison a year ago.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,5,1,His short imprisonment and the impending threat that he might be imprisoned again will probably serve to cool their anger.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,6,0,"Still, as on Friday when he was placed in jail, right-wing Jews believed to be associated with Rabbi Meir Kahane ' s Kach movement tried to attack Mr. Husseini as he left the jail compound this morning.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,6,1,"Supporters, both Palestinian and Israeli, shielded him.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,7,0,The police had been searching for one of the people who attacked Mr. Husseini and spat in his face on Friday.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,7,1,"The man, identified as Noam Federman, turned himself in to the authorities today and then was released on bond.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,8,0,"Since Mr. Husseini lives in annexed East Jerusalem, he is under the jurisdiction of the Israeli police, not the army.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,8,1,"The police said in a statement today: "" The investigation into the suspicions against him is continuing.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,8,2,"But it was not necessary to remand him for that purpose. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,9,0,The police did not demand that he post any cash bond but made it clear that he could be brought back into custody at any time.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,9,1,The authorities had already told him that he was not allowed to leave the country or to travel in the West Bank or Gaza Strip.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,10,0,Two Others Arrested,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,11,0,The police said they had made two arrests of other Palestinians as part of the investigation into Mr. Husseini ' s activities.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,11,1,But Mr. Husseini said he had told the authorities nothing.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,12,0,The police assert that he paid young Palestinians active in the uprising $450 to buy uniforms of sorts.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,12,1,"Over the last several months, groups of Palestinians dressed in makeshift uniforms and masks have been holding largely symbolic marches when the army is not around.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,12,2,"They brandish knives, clubs and other rudimentary weapons.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,13,0,"The Palestinians call themselves members of the Popular Army, and the charge is that Mr. Husseini helped equip them.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,14,0,But he and other Palestinians said it they believed that Mr. Husseini was arrested to thwart the peace process.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,15,0,' They Are Fooling Themselves ',False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,16,0,"It is clear, Mr. Husseini said today, that Prime Minister Yitzhak Shamir "" does not want Palestinians from Jerusalem to participate in the proposed Palestinian-Israeli dialogue, and because my name has been mentioned he thought he could delegitimize me by this arrest. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,16,1,"He added, "" I told them they are fooling themselves. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,17,0,"Mr. Shamir denied that, telling reporters: "" There were no political considerations.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,17,1,I didn ' t know about his arrest.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,17,2,"In my opinion, he is already disqualified on the grounds that he is a resident of East Jerusalem. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,18,0,"The Likud Party, which Mr. Shamir leads, opposes allowing residents of East Jerusalem to take part in negotiations with Israel or Palestinian elections, if they are ever held.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,19,0,""" I want Jerusalem to be one city as the capital of Israel and the Palestinian state, "" Mr. Husseini said. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,19,1,"Of course there are problems, but I believe that we can do it. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,20,0,"At the same time, a document made public today put Mr. Husseini at odds with Mr. Shamir on another issue: where the tens of thousands of Soviet immigrants moving to Israel will make their homes.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,21,0,Dispute Over ' Big Israel ',False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,22,0,"Last week, Mr. Shamir addressed a group of Likud Party figures and told them that "" a big Israel "" was needed to house all the new immigrants and that Israel should not give up the West Bank or Gaza Strip because the land would be needed for immigrant housing.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,23,0,In an interview the next day Mr. Shamir said he had been misunderstood.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,23,1,"But the State Department, after reading a text of the remarks, described them as "" not helpful "" and reiterated the strong American opposition to Jewish settlement in the West Bank.",True,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,24,0,"Mr. Husseini was one in a group of signers of a letter of complaint about this issue from 26 leading West Bank Palestinains to several Western consuls general based in Jerusalem, including the American Consul General, Phil Wilcox.",False,True
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,25,0,""" The use of the Soviet Jewish immigration issue as a rationalization for Israeli entrhenchment, territorial expansion and intransigence will inevitably have disasterous effects on peace in the region, "" the statement said.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,26,0,"It also complained of "" the grotesqueness of this injustice of importing one millions Soviet Jews "" while "" the forced exile and statelessness of millions of Palestinians is being perpetuated. """,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,27,0,Inquiry on Weizman,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,28,0,"Later today, Yosef Harish, Israel ' s Attorney General, announced that he was opening a criminal investigation of Science Minister Ezer Weizman, accused of meeting with a P.L.O. official last year.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,29,0,Mr. Weizman gave up his position on the policy-making inner Cabinet early this month as a result of the charge.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,29,1,Mr. Shamir had tried to dismiss him altogether because it is illegal under Israeli law to have any contact with the P.L.O.,False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,30,0,"Mr. Weizman openly advocates formal negotiations with the organization and acknowledged that he had what he called a "" chance encounter "" with a P.L.O. official in Geneva last year.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,31,0,"An incumbent Cabinet minister has not been the subject of a criminal investigation for a security offense in more than 30 years, officials said.",False,False
6,8,issue,1990/01/23/0319481.xml,Israel Releases a Leading Palestinian,http://query.nytimes.com/gst/fullpage.html?res=9c0cefd91530f930a15752c0a966958260,31,1,"But as a member of Parliament, Mr. Weizman has wide-ranging protection from prosecution and so is unlikely to be convicted of any crime.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,0,0,"THE sound of hammering echoed Thursday night through the shadowy sanctuary of Jan Hus Presbyterian Church, where dozens of parishioners were gathered around a wooden cross.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,0,1,The pounding lent an eerie finality to the Maundy Thursday service commemorating Jesus Christ ' s betrayal and crucifixion.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,1,0,"As the sounds faded into silence, the congregation beheld the cross, which was covered with a mosaic of pink triangles they had just nailed to it.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,1,1,"The pastor blew out a candle, bowed her head and sang with the rest, "" Will you let me be your servant? """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,2,0,"To many at the Upper East Side church, the triangles symbolized one answer to that question.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,2,1,They were protesting the recent approval of an amendment to the national church ' s constitution that limits ordination to married heterosexuals or chaste singles.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,2,2,"The passage of the amendment, which has yet to be formally announced, is seen as a strike against churches like Jan Hus, where openly homosexual members have held ordained positions as deacons and elders.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,3,0,Thursday ' s protest was among several Holy Week events that opponents of the amendment staged as part of a campaign to reverse the ban.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,3,1,"While the Jan Hus community has engaged in open resistance by allowing gay men and lesbians to serve Communion, more moderate churches have also lent their support.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,4,0,"So, too, did the Rev. David Cockcroft, the retired pastor of the Riverdale Presbyterian Church, who declared a few years ago that he was a homosexual.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,4,1,"He sat among the Jan Hus congregation on Thursday to express his concern over the new policy, which he feared could lead to "" witch hunts "" and retaliations.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,5,0,"JESUS CHRIST was certainly a person in His time who stood by people who were on the outside, "" Mr. Cockcroft said.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,5,1,"""",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,5,2,"The reason He died was He was willing to stand up against the systems of the day, whatever they were.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,5,3,"It meant the system had a temporary victory, but the message of Easter is those constricting moralities were not the ones that triumphed.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,5,4,"That, hopefully will happen in our denomination. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,6,0,"The national church has had a policy opposing such ordinations since the late 1970 ' s, but it had not been codified in the Book of Order, or constitution, until now.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,6,1,"In recent weeks, a simple majority of the church ' s 172 presbyteries, or districts, voted in favor of Amendment B.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,6,2,"Supporters of the amendment told The Associated Press that it now makes clear that their church is "" reaffirming their biblical center for faith and practice. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,6,3,New York churches voted 3 to 1 against the amendment.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,7,0,A gay man who is an elder at Jan Hus said it denied him a chance to be fully active part in the faith he grew up with.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,7,1,"The man, who spoke on the condition of anonymity, said he had studied Scripture while in divinity school and was not as certain about its conclusions.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,8,0,""" The bottom line is, the Bible is a document that was created in a particular historical context, "" he said.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,8,1,""" Right next to the prohibition of men lying together are ones about women who have their periods should be cast out of the community for seven days, or you shouldn ' t cut your beard, or speak in church.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,8,2,"Times have changed, and our understanding of these issues has changed. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,9,0,HE noted that one could have also made a scriptural argument over slavery.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,9,1,"The Rev. David Dyson, the pastor of the Lafayette Avenue Presbyterian Church in Brooklyn, said that his parish was born during the time when abolitionists were breaking away from Southern churches over the issue of slavery.",True,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,9,2,"One hundred and forty years later, he worried that this issue could split the church again.",False,True
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,10,0,""" It ' s secession, Scarlett! "" he said. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,10,1,This goes right to the heart of people ' s understanding of the faith.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,10,2,You ' re talking schism material here.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,10,3,It ' s not like this was a fair fight and we have differences of opinion.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,10,4,"This is about people ' s understanding of the church informed by people ' s belief in the Gospel. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,11,0,Or in one another.,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,11,1,"Rose Luchart, a retired office worker whose daughter was baptized and married at Jan Hus, echoed the feelings of many other heterosexual parishioners when she defended the rights of homosexuals at the church.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,12,0,""" It they want to be ordained, why not accept them? "" said Mrs. Luchart, a church trustee. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,12,1,"Years ago, nobody wanted to say they were gay or lesbian, so they hid it.",False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,12,2,"I didn ' t even know we had quite a few until they started coming out. """,False,False
6,9,issue,1997/03/29/0918895.xml,Anti-Gay Rule Stirs Protest At a Church,http://query.nytimes.com/gst/fullpage.html?res=9f05e7d6123af93aa15750c0a961958260,13,0,"Despite what promises to be some rough times ahead, she ' s upbeat.",False,False
